,timestamp,day_ahead_price [€/MWh],day_ahead_price [€/Wh]
4377,2023-07-02 08:00:00+00:00,3.0,0.0
4378,2023-07-02 09:00:00+00:00,0.01,0.0
4379,2023-07-02 10:00:00+00:00,0.2,0.0
4380,2023-07-02 11:00:00+00:00,0.0,0.0
4381,2023-07-02 12:00:00+00:00,0.0,0.0
4382,2023-07-02 13:00:00+00:00,0.0,0.0
4383,2023-07-02 14:00:00+00:00,49.89,5e-05
4384,2023-07-02 15:00:00+00:00,80.0,8e-05
4385,2023-07-02 16:00:00+00:00,101.69,0.0001
4386,2023-07-02 17:00:00+00:00,109.3,0.00011
4387,2023-07-02 18:00:00+00:00,110.75,0.00011
4388,2023-07-02 19:00:00+00:00,112.47,0.00011
4389,2023-07-02 20:00:00+00:00,102.62,0.0001
4390,2023-07-02 21:00:00+00:00,123.84,0.00012
4391,2023-07-02 22:00:00+00:00,113.84,0.00011
4392,2023-07-02 23:00:00+00:00,105.52,0.00011
4393,2023-07-03 00:00:00+00:00,103.55,0.0001
4394,2023-07-03 01:00:00+00:00,101.66,0.0001
4395,2023-07-03 02:00:00+00:00,98.26,0.0001
4396,2023-07-03 03:00:00+00:00,94.31,9e-05
4397,2023-07-03 04:00:00+00:00,95.11,0.0001
4398,2023-07-03 05:00:00+00:00,110.89,0.00011
4399,2023-07-03 06:00:00+00:00,104.91,0.0001
4400,2023-07-03 07:00:00+00:00,97.22,0.0001
4401,2023-07-03 08:00:00+00:00,107.42,0.00011
4402,2023-07-03 09:00:00+00:00,114.85,0.00011
4403,2023-07-03 10:00:00+00:00,112.07,0.00011
4404,2023-07-03 11:00:00+00:00,113.79,0.00011
4405,2023-07-03 12:00:00+00:00,120.01,0.00012
4406,2023-07-03 13:00:00+00:00,124.35,0.00012
4407,2023-07-03 14:00:00+00:00,125.08,0.00013
4408,2023-07-03 15:00:00+00:00,128.17,0.00013
4409,2023-07-03 16:00:00+00:00,120.17,0.00012
4410,2023-07-03 17:00:00+00:00,135.22,0.00014
4411,2023-07-03 18:00:00+00:00,143.98,0.00014
4412,2023-07-03 19:00:00+00:00,143.72,0.00014
4413,2023-07-03 20:00:00+00:00,133.75,0.00013
4414,2023-07-03 21:00:00+00:00,122.79,0.00012
4415,2023-07-03 22:00:00+00:00,115.0,0.00012
4416,2023-07-03 23:00:00+00:00,103.42,0.0001
4417,2023-07-04 00:00:00+00:00,96.81,0.0001
4418,2023-07-04 01:00:00+00:00,93.72,9e-05
4419,2023-07-04 02:00:00+00:00,92.25,9e-05
4420,2023-07-04 03:00:00+00:00,93.34,9e-05
4421,2023-07-04 04:00:00+00:00,114.88,0.00011
4422,2023-07-04 05:00:00+00:00,118.06,0.00012
4423,2023-07-04 06:00:00+00:00,113.29,0.00011
4424,2023-07-04 07:00:00+00:00,94.85,9e-05
4425,2023-07-04 08:00:00+00:00,101.93,0.0001
4426,2023-07-04 09:00:00+00:00,109.82,0.00011
4427,2023-07-04 10:00:00+00:00,104.89,0.0001
4428,2023-07-04 11:00:00+00:00,110.41,0.00011
4429,2023-07-04 12:00:00+00:00,103.34,0.0001
4430,2023-07-04 13:00:00+00:00,97.59,0.0001
4431,2023-07-04 14:00:00+00:00,94.95,9e-05
4432,2023-07-04 15:00:00+00:00,93.68,9e-05
4433,2023-07-04 16:00:00+00:00,119.86,0.00012
4434,2023-07-04 17:00:00+00:00,153.23,0.00015
4435,2023-07-04 18:00:00+00:00,176.09,0.00018
4436,2023-07-04 19:00:00+00:00,174.71,0.00017
4437,2023-07-04 20:00:00+00:00,145.08,0.00015
4438,2023-07-04 21:00:00+00:00,124.09,0.00012
4439,2023-07-04 22:00:00+00:00,122.97,0.00012
4440,2023-07-04 23:00:00+00:00,107.55,0.00011
4441,2023-07-05 00:00:00+00:00,94.31,9e-05
4442,2023-07-05 01:00:00+00:00,82.99,8e-05
4443,2023-07-05 02:00:00+00:00,85.94,9e-05
4444,2023-07-05 03:00:00+00:00,91.34,9e-05
4445,2023-07-05 04:00:00+00:00,105.65,0.00011
4446,2023-07-05 05:00:00+00:00,118.7,0.00012
4447,2023-07-05 06:00:00+00:00,98.35,0.0001
4448,2023-07-05 07:00:00+00:00,82.4,8e-05
4449,2023-07-05 08:00:00+00:00,73.44,7e-05
4450,2023-07-05 09:00:00+00:00,88.69,9e-05
4451,2023-07-05 10:00:00+00:00,95.86,0.0001
4452,2023-07-05 11:00:00+00:00,107.04,0.00011
4453,2023-07-05 12:00:00+00:00,119.9,0.00012
4454,2023-07-05 13:00:00+00:00,119.8,0.00012
4455,2023-07-05 14:00:00+00:00,115.94,0.00012
4456,2023-07-05 15:00:00+00:00,117.95,0.00012
4457,2023-07-05 16:00:00+00:00,131.88,0.00013
4458,2023-07-05 17:00:00+00:00,132.18,0.00013
4459,2023-07-05 18:00:00+00:00,141.95,0.00014
4460,2023-07-05 19:00:00+00:00,136.71,0.00014
4461,2023-07-05 20:00:00+00:00,134.22,0.00013
4462,2023-07-05 21:00:00+00:00,119.42,0.00012
4463,2023-07-05 22:00:00+00:00,111.49,0.00011
4464,2023-07-05 23:00:00+00:00,98.75,0.0001
4465,2023-07-06 00:00:00+00:00,82.4,8e-05
4466,2023-07-06 01:00:00+00:00,83.05,8e-05
4467,2023-07-06 02:00:00+00:00,85.01,9e-05
4468,2023-07-06 03:00:00+00:00,94.37,9e-05
4469,2023-07-06 04:00:00+00:00,113.75,0.00011
4470,2023-07-06 05:00:00+00:00,130.5,0.00013
4471,2023-07-06 06:00:00+00:00,124.85,0.00012
4472,2023-07-06 07:00:00+00:00,110.97,0.00011
4473,2023-07-06 08:00:00+00:00,95.05,0.0001
4474,2023-07-06 09:00:00+00:00,86.31,9e-05
4475,2023-07-06 10:00:00+00:00,83.09,8e-05
4476,2023-07-06 11:00:00+00:00,97.53,0.0001
4477,2023-07-06 12:00:00+00:00,82.55,8e-05
4478,2023-07-06 13:00:00+00:00,84.05,8e-05
4479,2023-07-06 14:00:00+00:00,88.1,9e-05
4480,2023-07-06 15:00:00+00:00,100.3,0.0001
4481,2023-07-06 16:00:00+00:00,120.78,0.00012
4482,2023-07-06 17:00:00+00:00,150.2,0.00015
4483,2023-07-06 18:00:00+00:00,177.53,0.00018
4484,2023-07-06 19:00:00+00:00,177.22,0.00018
4485,2023-07-06 20:00:00+00:00,135.8,0.00014
4486,2023-07-06 21:00:00+00:00,118.98,0.00012
4487,2023-07-06 22:00:00+00:00,114.0,0.00011
4488,2023-07-06 23:00:00+00:00,103.47,0.0001
4489,2023-07-07 00:00:00+00:00,97.6,0.0001
4490,2023-07-07 01:00:00+00:00,94.83,9e-05
4491,2023-07-07 02:00:00+00:00,94.76,9e-05
4492,2023-07-07 03:00:00+00:00,99.68,0.0001
4493,2023-07-07 04:00:00+00:00,104.74,0.0001
4494,2023-07-07 05:00:00+00:00,120.59,0.00012
4495,2023-07-07 06:00:00+00:00,108.72,0.00011
4496,2023-07-07 07:00:00+00:00,91.79,9e-05
4497,2023-07-07 08:00:00+00:00,84.0,8e-05
4498,2023-07-07 09:00:00+00:00,79.12,8e-05
4499,2023-07-07 10:00:00+00:00,74.9,7e-05
4500,2023-07-07 11:00:00+00:00,66.57,7e-05
4501,2023-07-07 12:00:00+00:00,78.13,8e-05
4502,2023-07-07 13:00:00+00:00,95.0,0.0001
4503,2023-07-07 14:00:00+00:00,96.69,0.0001
4504,2023-07-07 15:00:00+00:00,119.03,0.00012
4505,2023-07-07 16:00:00+00:00,139.58,0.00014
4506,2023-07-07 17:00:00+00:00,156.01,0.00016
4507,2023-07-07 18:00:00+00:00,166.45,0.00017
4508,2023-07-07 19:00:00+00:00,137.63,0.00014
4509,2023-07-07 20:00:00+00:00,117.27,0.00012
4510,2023-07-07 21:00:00+00:00,121.04,0.00012
4511,2023-07-07 22:00:00+00:00,116.45,0.00012
4512,2023-07-07 23:00:00+00:00,113.94,0.00011
4513,2023-07-08 00:00:00+00:00,104.73,0.0001
4514,2023-07-08 01:00:00+00:00,104.45,0.0001
4515,2023-07-08 02:00:00+00:00,104.53,0.0001
4516,2023-07-08 03:00:00+00:00,104.36,0.0001
4517,2023-07-08 04:00:00+00:00,110.93,0.00011
4518,2023-07-08 05:00:00+00:00,116.01,0.00012
4519,2023-07-08 06:00:00+00:00,65.24,7e-05
4520,2023-07-08 07:00:00+00:00,76.04,8e-05
4521,2023-07-08 08:00:00+00:00,72.1,7e-05
4522,2023-07-08 09:00:00+00:00,50.98,5e-05
4523,2023-07-08 10:00:00+00:00,90.71,9e-05
4524,2023-07-08 11:00:00+00:00,98.04,0.0001
4525,2023-07-08 12:00:00+00:00,115.3,0.00012
4526,2023-07-08 13:00:00+00:00,139.52,0.00014
4527,2023-07-08 14:00:00+00:00,90.99,9e-05
4528,2023-07-08 15:00:00+00:00,83.4,8e-05
4529,2023-07-08 16:00:00+00:00,107.3,0.00011
4530,2023-07-08 17:00:00+00:00,108.85,0.00011
4531,2023-07-08 18:00:00+00:00,128.76,0.00013
4532,2023-07-08 19:00:00+00:00,132.17,0.00013
4533,2023-07-08 20:00:00+00:00,119.98,0.00012
4534,2023-07-08 21:00:00+00:00,115.92,0.00012
4535,2023-07-08 22:00:00+00:00,116.09,0.00012
4536,2023-07-08 23:00:00+00:00,112.17,0.00011
4537,2023-07-09 00:00:00+00:00,109.11,0.00011
4538,2023-07-09 01:00:00+00:00,108.52,0.00011
4539,2023-07-09 02:00:00+00:00,106.4,0.00011
4540,2023-07-09 03:00:00+00:00,94.29,9e-05
4541,2023-07-09 04:00:00+00:00,93.66,9e-05
4542,2023-07-09 05:00:00+00:00,104.4,0.0001
4543,2023-07-09 06:00:00+00:00,69.89,7e-05
4544,2023-07-09 07:00:00+00:00,55.5,6e-05
4545,2023-07-09 08:00:00+00:00,85.58,9e-05
4546,2023-07-09 09:00:00+00:00,85.32,9e-05
4547,2023-07-09 10:00:00+00:00,83.66,8e-05
4548,2023-07-09 11:00:00+00:00,60.0,6e-05
4549,2023-07-09 12:00:00+00:00,65.0,6e-05
4550,2023-07-09 13:00:00+00:00,65.0,6e-05
4551,2023-07-09 14:00:00+00:00,87.53,9e-05
4552,2023-07-09 15:00:00+00:00,105.49,0.00011
4553,2023-07-09 16:00:00+00:00,104.52,0.0001
4554,2023-07-09 17:00:00+00:00,121.38,0.00012
4555,2023-07-09 18:00:00+00:00,131.98,0.00013
4556,2023-07-09 19:00:00+00:00,136.01,0.00014
4557,2023-07-09 20:00:00+00:00,132.12,0.00013
4558,2023-07-09 21:00:00+00:00,125.0,0.00012
4559,2023-07-09 22:00:00+00:00,113.0,0.00011
4560,2023-07-09 23:00:00+00:00,110.64,0.00011
4561,2023-07-10 00:00:00+00:00,102.14,0.0001
4562,2023-07-10 01:00:00+00:00,95.76,0.0001
4563,2023-07-10 02:00:00+00:00,94.25,9e-05
4564,2023-07-10 03:00:00+00:00,105.12,0.00011
4565,2023-07-10 04:00:00+00:00,114.92,0.00011
4566,2023-07-10 05:00:00+00:00,126.87,0.00013
4567,2023-07-10 06:00:00+00:00,134.27,0.00013
4568,2023-07-10 07:00:00+00:00,117.95,0.00012
4569,2023-07-10 08:00:00+00:00,105.28,0.00011
4570,2023-07-10 09:00:00+00:00,96.28,0.0001
4571,2023-07-10 10:00:00+00:00,90.44,9e-05
4572,2023-07-10 11:00:00+00:00,86.81,9e-05
4573,2023-07-10 12:00:00+00:00,88.84,9e-05
4574,2023-07-10 13:00:00+00:00,106.07,0.00011
4575,2023-07-10 14:00:00+00:00,123.33,0.00012
4576,2023-07-10 15:00:00+00:00,131.19,0.00013
4577,2023-07-10 16:00:00+00:00,144.05,0.00014
4578,2023-07-10 17:00:00+00:00,165.49,0.00017
4579,2023-07-10 18:00:00+00:00,175.82,0.00018
4580,2023-07-10 19:00:00+00:00,179.89,0.00018
4581,2023-07-10 20:00:00+00:00,162.56,0.00016
4582,2023-07-10 21:00:00+00:00,133.7,0.00013
4583,2023-07-10 22:00:00+00:00,124.41,0.00012
4584,2023-07-10 23:00:00+00:00,115.42,0.00012
4585,2023-07-11 00:00:00+00:00,110.71,0.00011
4586,2023-07-11 01:00:00+00:00,110.64,0.00011
4587,2023-07-11 02:00:00+00:00,98.65,0.0001
4588,2023-07-11 03:00:00+00:00,108.93,0.00011
4589,2023-07-11 04:00:00+00:00,121.66,0.00012
4590,2023-07-11 05:00:00+00:00,125.21,0.00013
4591,2023-07-11 06:00:00+00:00,120.95,0.00012
4592,2023-07-11 07:00:00+00:00,105.1,0.00011
4593,2023-07-11 08:00:00+00:00,96.75,0.0001
4594,2023-07-11 09:00:00+00:00,94.81,9e-05
4595,2023-07-11 10:00:00+00:00,95.76,0.0001
4596,2023-07-11 11:00:00+00:00,94.69,9e-05
4597,2023-07-11 12:00:00+00:00,97.43,0.0001
4598,2023-07-11 13:00:00+00:00,103.37,0.0001
4599,2023-07-11 14:00:00+00:00,117.9,0.00012
4600,2023-07-11 15:00:00+00:00,131.92,0.00013
4601,2023-07-11 16:00:00+00:00,146.89,0.00015
4602,2023-07-11 17:00:00+00:00,174.54,0.00017
4603,2023-07-11 18:00:00+00:00,175.28,0.00018
4604,2023-07-11 19:00:00+00:00,182.04,0.00018
4605,2023-07-11 20:00:00+00:00,144.25,0.00014
4606,2023-07-11 21:00:00+00:00,132.64,0.00013
4607,2023-07-11 22:00:00+00:00,112.36,0.00011
4608,2023-07-11 23:00:00+00:00,110.78,0.00011
4609,2023-07-12 00:00:00+00:00,105.85,0.00011
4610,2023-07-12 01:00:00+00:00,102.57,0.0001
4611,2023-07-12 02:00:00+00:00,101.18,0.0001
4612,2023-07-12 03:00:00+00:00,98.67,0.0001
4613,2023-07-12 04:00:00+00:00,110.86,0.00011
4614,2023-07-12 05:00:00+00:00,118.04,0.00012
4615,2023-07-12 06:00:00+00:00,120.0,0.00012
4616,2023-07-12 07:00:00+00:00,108.86,0.00011
4617,2023-07-12 08:00:00+00:00,103.05,0.0001
4618,2023-07-12 09:00:00+00:00,105.32,0.00011
4619,2023-07-12 10:00:00+00:00,111.11,0.00011
4620,2023-07-12 11:00:00+00:00,111.26,0.00011
4621,2023-07-12 12:00:00+00:00,111.33,0.00011
4622,2023-07-12 13:00:00+00:00,116.89,0.00012
4623,2023-07-12 14:00:00+00:00,123.47,0.00012
4624,2023-07-12 15:00:00+00:00,134.34,0.00013
4625,2023-07-12 16:00:00+00:00,180.01,0.00018
4626,2023-07-12 17:00:00+00:00,189.01,0.00019
4627,2023-07-12 18:00:00+00:00,186.01,0.00019
4628,2023-07-12 19:00:00+00:00,154.42,0.00015
4629,2023-07-12 20:00:00+00:00,135.27,0.00014
4630,2023-07-12 21:00:00+00:00,114.85,0.00011
4631,2023-07-12 22:00:00+00:00,106.58,0.00011
4632,2023-07-12 23:00:00+00:00,99.44,0.0001
4633,2023-07-13 00:00:00+00:00,95.0,0.0001
4634,2023-07-13 01:00:00+00:00,93.26,9e-05
4635,2023-07-13 02:00:00+00:00,93.0,9e-05
4636,2023-07-13 03:00:00+00:00,96.13,0.0001
4637,2023-07-13 04:00:00+00:00,107.28,0.00011
4638,2023-07-13 05:00:00+00:00,117.85,0.00012
4639,2023-07-13 06:00:00+00:00,119.1,0.00012
4640,2023-07-13 07:00:00+00:00,104.69,0.0001
4641,2023-07-13 08:00:00+00:00,95.0,0.0001
4642,2023-07-13 09:00:00+00:00,99.58,0.0001
4643,2023-07-13 10:00:00+00:00,104.19,0.0001
4644,2023-07-13 11:00:00+00:00,102.12,0.0001
4645,2023-07-13 12:00:00+00:00,106.67,0.00011
4646,2023-07-13 13:00:00+00:00,102.13,0.0001
4647,2023-07-13 14:00:00+00:00,117.37,0.00012
4648,2023-07-13 15:00:00+00:00,123.6,0.00012
4649,2023-07-13 16:00:00+00:00,133.04,0.00013
4650,2023-07-13 17:00:00+00:00,143.8,0.00014
4651,2023-07-13 18:00:00+00:00,160.09,0.00016
4652,2023-07-13 19:00:00+00:00,149.66,0.00015
4653,2023-07-13 20:00:00+00:00,138.55,0.00014
4654,2023-07-13 21:00:00+00:00,129.41,0.00013
4655,2023-07-13 22:00:00+00:00,101.0,0.0001
4656,2023-07-13 23:00:00+00:00,101.65,0.0001
4657,2023-07-14 00:00:00+00:00,96.82,0.0001
4658,2023-07-14 01:00:00+00:00,94.84,9e-05
4659,2023-07-14 02:00:00+00:00,94.55,9e-05
4660,2023-07-14 03:00:00+00:00,97.02,0.0001
4661,2023-07-14 04:00:00+00:00,109.68,0.00011
4662,2023-07-14 05:00:00+00:00,111.81,0.00011
4663,2023-07-14 06:00:00+00:00,102.18,0.0001
4664,2023-07-14 07:00:00+00:00,100.11,0.0001
4665,2023-07-14 08:00:00+00:00,99.95,0.0001
4666,2023-07-14 09:00:00+00:00,99.36,0.0001
4667,2023-07-14 10:00:00+00:00,96.11,0.0001
4668,2023-07-14 11:00:00+00:00,96.0,0.0001
4669,2023-07-14 12:00:00+00:00,98.07,0.0001
4670,2023-07-14 13:00:00+00:00,100.94,0.0001
4671,2023-07-14 14:00:00+00:00,108.02,0.00011
4672,2023-07-14 15:00:00+00:00,176.0,0.00018
4673,2023-07-14 16:00:00+00:00,186.0,0.00019
4674,2023-07-14 17:00:00+00:00,181.0,0.00018
4675,2023-07-14 18:00:00+00:00,160.96,0.00016
4676,2023-07-14 19:00:00+00:00,158.84,0.00016
4677,2023-07-14 20:00:00+00:00,109.23,0.00011
4678,2023-07-14 21:00:00+00:00,158.85,0.00016
4679,2023-07-14 22:00:00+00:00,110.1,0.00011
4680,2023-07-14 23:00:00+00:00,104.92,0.0001
4681,2023-07-15 00:00:00+00:00,102.58,0.0001
4682,2023-07-15 01:00:00+00:00,95.92,0.0001
4683,2023-07-15 02:00:00+00:00,101.58,0.0001
4684,2023-07-15 03:00:00+00:00,99.2,0.0001
4685,2023-07-15 04:00:00+00:00,98.0,0.0001
4686,2023-07-15 05:00:00+00:00,94.94,9e-05
4687,2023-07-15 06:00:00+00:00,95.0,0.0001
4688,2023-07-15 07:00:00+00:00,50.0,5e-05
4689,2023-07-15 08:00:00+00:00,88.08,9e-05
4690,2023-07-15 09:00:00+00:00,88.95,9e-05
4691,2023-07-15 10:00:00+00:00,87.2,9e-05
4692,2023-07-15 11:00:00+00:00,87.2,9e-05
4693,2023-07-15 12:00:00+00:00,87.2,9e-05
4694,2023-07-15 13:00:00+00:00,87.95,9e-05
4695,2023-07-15 14:00:00+00:00,95.01,0.0001
4696,2023-07-15 15:00:00+00:00,98.83,0.0001
4697,2023-07-15 16:00:00+00:00,110.1,0.00011
4698,2023-07-15 17:00:00+00:00,164.53,0.00016
4699,2023-07-15 18:00:00+00:00,181.89,0.00018
4700,2023-07-15 19:00:00+00:00,181.89,0.00018
4701,2023-07-15 20:00:00+00:00,140.4,0.00014
4702,2023-07-15 21:00:00+00:00,120.0,0.00012
4703,2023-07-15 22:00:00+00:00,117.37,0.00012
4704,2023-07-15 23:00:00+00:00,111.82,0.00011
4705,2023-07-16 00:00:00+00:00,106.0,0.00011
4706,2023-07-16 01:00:00+00:00,99.1,0.0001
4707,2023-07-16 02:00:00+00:00,106.72,0.00011
4708,2023-07-16 03:00:00+00:00,101.9,0.0001
4709,2023-07-16 04:00:00+00:00,115.0,0.00012
4710,2023-07-16 05:00:00+00:00,104.39,0.0001
4711,2023-07-16 06:00:00+00:00,80.9,8e-05
4712,2023-07-16 07:00:00+00:00,18.0,2e-05
4713,2023-07-16 08:00:00+00:00,23.47,2e-05
4714,2023-07-16 09:00:00+00:00,55.0,6e-05
4715,2023-07-16 10:00:00+00:00,85.0,8e-05
4716,2023-07-16 11:00:00+00:00,81.09,8e-05
4717,2023-07-16 12:00:00+00:00,80.0,8e-05
4718,2023-07-16 13:00:00+00:00,88.0,9e-05
4719,2023-07-16 14:00:00+00:00,93.04,9e-05
4720,2023-07-16 15:00:00+00:00,115.7,0.00012
4721,2023-07-16 16:00:00+00:00,125.38,0.00013
4722,2023-07-16 17:00:00+00:00,144.53,0.00014
4723,2023-07-16 18:00:00+00:00,170.75,0.00017
4724,2023-07-16 19:00:00+00:00,164.02,0.00016
4725,2023-07-16 20:00:00+00:00,132.18,0.00013
4726,2023-07-16 21:00:00+00:00,121.9,0.00012
4727,2023-07-16 22:00:00+00:00,107.26,0.00011
4728,2023-07-16 23:00:00+00:00,100.2,0.0001
4729,2023-07-17 00:00:00+00:00,94.95,9e-05
4730,2023-07-17 01:00:00+00:00,87.13,9e-05
4731,2023-07-17 02:00:00+00:00,89.4,9e-05
4732,2023-07-17 03:00:00+00:00,96.76,0.0001
4733,2023-07-17 04:00:00+00:00,110.31,0.00011
4734,2023-07-17 05:00:00+00:00,109.5,0.00011
4735,2023-07-17 06:00:00+00:00,112.35,0.00011
4736,2023-07-17 07:00:00+00:00,94.71,9e-05
4737,2023-07-17 08:00:00+00:00,75.93,8e-05
4738,2023-07-17 09:00:00+00:00,87.16,9e-05
4739,2023-07-17 10:00:00+00:00,84.29,8e-05
4740,2023-07-17 11:00:00+00:00,101.77,0.0001
4741,2023-07-17 12:00:00+00:00,98.72,0.0001
4742,2023-07-17 13:00:00+00:00,112.92,0.00011
4743,2023-07-17 14:00:00+00:00,128.34,0.00013
4744,2023-07-17 15:00:00+00:00,133.69,0.00013
4745,2023-07-17 16:00:00+00:00,136.72,0.00014
4746,2023-07-17 17:00:00+00:00,180.07,0.00018
4747,2023-07-17 18:00:00+00:00,194.6,0.00019
4748,2023-07-17 19:00:00+00:00,179.89,0.00018
4749,2023-07-17 20:00:00+00:00,138.0,0.00014
4750,2023-07-17 21:00:00+00:00,123.31,0.00012
4751,2023-07-17 22:00:00+00:00,104.13,0.0001
4752,2023-07-17 23:00:00+00:00,101.0,0.0001
4753,2023-07-18 00:00:00+00:00,96.84,0.0001
4754,2023-07-18 01:00:00+00:00,95.0,0.0001
4755,2023-07-18 02:00:00+00:00,87.56,9e-05
4756,2023-07-18 03:00:00+00:00,94.56,9e-05
4757,2023-07-18 04:00:00+00:00,103.09,0.0001
4758,2023-07-18 05:00:00+00:00,108.65,0.00011
4759,2023-07-18 06:00:00+00:00,110.0,0.00011
4760,2023-07-18 07:00:00+00:00,94.38,9e-05
4761,2023-07-18 08:00:00+00:00,84.72,8e-05
4762,2023-07-18 09:00:00+00:00,81.89,8e-05
4763,2023-07-18 10:00:00+00:00,84.04,8e-05
4764,2023-07-18 11:00:00+00:00,88.25,9e-05
4765,2023-07-18 12:00:00+00:00,99.53,0.0001
4766,2023-07-18 13:00:00+00:00,120.0,0.00012
4767,2023-07-18 14:00:00+00:00,131.93,0.00013
4768,2023-07-18 15:00:00+00:00,141.4,0.00014
4769,2023-07-18 16:00:00+00:00,160.02,0.00016
4770,2023-07-18 17:00:00+00:00,191.95,0.00019
4771,2023-07-18 18:00:00+00:00,188.0,0.00019
4772,2023-07-18 19:00:00+00:00,184.91,0.00018
4773,2023-07-18 20:00:00+00:00,139.26,0.00014
4774,2023-07-18 21:00:00+00:00,128.38,0.00013
4775,2023-07-18 22:00:00+00:00,108.11,0.00011
4776,2023-07-18 23:00:00+00:00,103.23,0.0001
4777,2023-07-19 00:00:00+00:00,97.25,0.0001
4778,2023-07-19 01:00:00+00:00,96.34,0.0001
4779,2023-07-19 02:00:00+00:00,96.62,0.0001
4780,2023-07-19 03:00:00+00:00,100.26,0.0001
4781,2023-07-19 04:00:00+00:00,107.74,0.00011
4782,2023-07-19 05:00:00+00:00,120.69,0.00012
4783,2023-07-19 06:00:00+00:00,118.15,0.00012
4784,2023-07-19 07:00:00+00:00,99.9,0.0001
4785,2023-07-19 08:00:00+00:00,106.8,0.00011
4786,2023-07-19 09:00:00+00:00,104.43,0.0001
4787,2023-07-19 10:00:00+00:00,104.87,0.0001
4788,2023-07-19 11:00:00+00:00,109.99,0.00011
4789,2023-07-19 12:00:00+00:00,119.87,0.00012
4790,2023-07-19 13:00:00+00:00,122.01,0.00012
4791,2023-07-19 14:00:00+00:00,126.01,0.00013
4792,2023-07-19 15:00:00+00:00,160.5,0.00016
4793,2023-07-19 16:00:00+00:00,192.68,0.00019
4794,2023-07-19 17:00:00+00:00,223.6,0.00022
4795,2023-07-19 18:00:00+00:00,196.2,0.0002
4796,2023-07-19 19:00:00+00:00,178.9,0.00018
4797,2023-07-19 20:00:00+00:00,136.91,0.00014
4798,2023-07-19 21:00:00+00:00,120.97,0.00012
4799,2023-07-19 22:00:00+00:00,107.18,0.00011
4800,2023-07-19 23:00:00+00:00,102.13,0.0001
4801,2023-07-20 00:00:00+00:00,95.69,0.0001
4802,2023-07-20 01:00:00+00:00,92.22,9e-05
4803,2023-07-20 02:00:00+00:00,92.74,9e-05
4804,2023-07-20 03:00:00+00:00,96.82,0.0001
4805,2023-07-20 04:00:00+00:00,121.91,0.00012
4806,2023-07-20 05:00:00+00:00,116.76,0.00012
4807,2023-07-20 06:00:00+00:00,111.45,0.00011
4808,2023-07-20 07:00:00+00:00,114.61,0.00011
4809,2023-07-20 08:00:00+00:00,109.57,0.00011
4810,2023-07-20 09:00:00+00:00,114.99,0.00011
4811,2023-07-20 10:00:00+00:00,116.27,0.00012
4812,2023-07-20 11:00:00+00:00,120.25,0.00012
4813,2023-07-20 12:00:00+00:00,120.0,0.00012
4814,2023-07-20 13:00:00+00:00,122.0,0.00012
4815,2023-07-20 14:00:00+00:00,130.65,0.00013
4816,2023-07-20 15:00:00+00:00,187.68,0.00019
4817,2023-07-20 16:00:00+00:00,224.5,0.00022
4818,2023-07-20 17:00:00+00:00,245.3,0.00025
4819,2023-07-20 18:00:00+00:00,231.3,0.00023
4820,2023-07-20 19:00:00+00:00,209.16,0.00021
4821,2023-07-20 20:00:00+00:00,146.51,0.00015
4822,2023-07-20 21:00:00+00:00,124.33,0.00012
4823,2023-07-20 22:00:00+00:00,107.06,0.00011
4824,2023-07-20 23:00:00+00:00,117.04,0.00012
4825,2023-07-21 00:00:00+00:00,100.98,0.0001
4826,2023-07-21 01:00:00+00:00,97.81,0.0001
4827,2023-07-21 02:00:00+00:00,98.48,0.0001
4828,2023-07-21 03:00:00+00:00,100.61,0.0001
4829,2023-07-21 04:00:00+00:00,117.23,0.00012
4830,2023-07-21 05:00:00+00:00,146.42,0.00015
4831,2023-07-21 06:00:00+00:00,121.22,0.00012
4832,2023-07-21 07:00:00+00:00,110.0,0.00011
4833,2023-07-21 08:00:00+00:00,110.28,0.00011
4834,2023-07-21 09:00:00+00:00,111.89,0.00011
4835,2023-07-21 10:00:00+00:00,122.01,0.00012
4836,2023-07-21 11:00:00+00:00,122.0,0.00012
4837,2023-07-21 12:00:00+00:00,122.01,0.00012
4838,2023-07-21 13:00:00+00:00,126.01,0.00013
4839,2023-07-21 14:00:00+00:00,168.46,0.00017
4840,2023-07-21 15:00:00+00:00,200.02,0.0002
4841,2023-07-21 16:00:00+00:00,224.37,0.00022
4842,2023-07-21 17:00:00+00:00,224.7,0.00022
4843,2023-07-21 18:00:00+00:00,219.92,0.00022
4844,2023-07-21 19:00:00+00:00,192.24,0.00019
4845,2023-07-21 20:00:00+00:00,135.85,0.00014
4846,2023-07-21 21:00:00+00:00,146.01,0.00015
4847,2023-07-21 22:00:00+00:00,109.62,0.00011
4848,2023-07-21 23:00:00+00:00,162.75,0.00016
4849,2023-07-22 00:00:00+00:00,129.5,0.00013
4850,2023-07-22 01:00:00+00:00,102.08,0.0001
4851,2023-07-22 02:00:00+00:00,101.89,0.0001
4852,2023-07-22 03:00:00+00:00,99.38,0.0001
4853,2023-07-22 04:00:00+00:00,102.29,0.0001
4854,2023-07-22 05:00:00+00:00,89.33,9e-05
4855,2023-07-22 06:00:00+00:00,82.93,8e-05
4856,2023-07-22 07:00:00+00:00,70.0,7e-05
4857,2023-07-22 08:00:00+00:00,86.01,9e-05
